Id,CreationDate,PostId,RelatedPostId,LinkTypeId
219659,2018-04-17T08:09:35.257,20179,5865,3
220083,2018-04-18T04:18:46.170,20195,11924,1
220585,2018-04-19T00:52:01.393,20199,1231,3
220674,2018-04-19T04:41:58.980,20200,9428,1
220772,2018-04-19T11:48:22.520,20200,9428,3
221061,2018-04-20T12:09:06.763,20195,11924,3
222455,2018-04-23T04:58:13.480,15866,6607,1
222624,2018-04-23T16:39:36.003,20224,16473,1
222625,2018-04-23T16:40:06.900,20226,6228,1
223302,2018-04-25T17:53:35.627,20240,936,3
223318,2018-04-25T18:37:36.653,20244,1273,1
223905,2018-04-27T10:45:04.117,20251,617,1
224154,2018-04-28T04:17:55.503,20254,15291,1
224952,2018-04-30T13:33:28.120,20267,10196,3
225753,2018-05-03T04:02:54.927,20293,6357,1
225768,2018-05-03T07:59:24.770,20293,6357,3
225939,2018-05-04T12:06:53.297,20295,4407,1
225996,2018-05-04T19:11:26.503,20302,5952,1
225997,2018-05-04T19:11:26.503,20302,5952,3
226098,2018-05-05T20:43:02.573,20297,2715,1
226233,2018-05-07T11:58:53.623,20313,17874,3
226315,2018-05-08T05:29:14.177,20316,5952,1
226316,2018-05-08T05:32:55.017,20315,15104,1
226335,2018-05-08T09:45:11.990,20315,15104,3
226355,2018-05-08T12:43:21.883,20316,5952,3
226859,2018-05-09T16:00:09.027,20323,6432,1
227121,2018-05-12T14:27:35.020,20342,2843,1
227353,2018-05-14T21:07:20.393,20356,11396,1
227839,2018-05-17T14:46:01.810,20381,15674,1
227845,2018-05-17T15:15:31.930,9728,15012,3
227846,2018-05-17T15:26:29.140,20366,19406,1
227847,2018-05-17T15:26:29.140,20366,15012,1
228025,2018-05-18T13:34:47.357,20392,5470,1
228026,2018-05-18T14:01:21.087,20390,5919,1
232412,2018-05-20T03:39:46.927,20392,5470,3
232543,2018-05-20T21:33:14.257,20389,2952,3
232544,2018-05-20T21:33:14.257,20389,9954,3
232545,2018-05-20T21:33:14.257,20389,20244,3
232546,2018-05-20T21:33:14.257,20389,15700,3
232592,2018-05-21T12:22:18.203,5878,6122,3
232772,2018-05-23T12:55:08.343,20430,15722,1
232788,2018-05-23T16:29:12.290,20434,16949,1
232789,2018-05-23T16:29:37.047,16949,20434,1
232815,2018-05-23T18:03:09.510,20435,6983,1
232816,2018-05-23T18:03:09.510,20435,3105,1
232857,2018-05-24T02:46:07.023,20435,6983,3
232884,2018-05-24T11:48:21.053,20437,8126,1
232909,2018-05-24T13:16:40.473,20443,2074,1
233916,2018-05-25T01:06:55.747,20445,5923,3
234017,2018-05-26T00:59:08.977,20443,16367,3
234018,2018-05-26T00:59:08.977,20443,6612,3
234019,2018-05-26T00:59:08.977,20443,41,3
234020,2018-05-26T00:59:08.977,20443,2074,3
234022,2018-05-26T01:25:15.273,20448,19738,1
234403,2018-05-28T17:57:18.553,20462,7124,1
234769,2018-05-31T00:43:47.003,20463,17045,1
234948,2018-06-01T09:08:59.453,20488,7192,1
234949,2018-06-01T09:08:59.453,20488,3127,1
234950,2018-06-01T09:08:59.453,20488,17918,1
234951,2018-06-01T09:08:59.453,20488,10095,1
234962,2018-06-01T09:44:27.793,20478,6840,1
234963,2018-06-01T10:01:26.257,20488,971,1
235349,2018-06-03T17:35:34.067,20501,3281,1
235567,2018-06-04T12:19:40.370,20499,7302,1
235568,2018-06-04T12:19:55.013,20499,7302,3
236021,2018-06-07T05:02:16.560,20530,7874,1
236042,2018-06-07T09:02:23.940,20533,3183,1
236043,2018-06-07T09:02:23.940,20533,83,1
236044,2018-06-07T09:02:23.940,20533,2544,1
236055,2018-06-07T12:10:49.387,20530,925,1
236056,2018-06-07T12:11:17.220,20530,7874,3
236796,2018-06-11T03:47:06.000,20565,5865,3
236797,2018-06-11T03:47:06.000,20565,11924,3
236809,2018-06-11T08:08:00.953,20561,18810,1
237153,2018-06-13T04:12:54.643,20582,12197,1
237191,2018-06-13T08:07:41.570,20582,12197,3
237410,2018-06-14T03:51:06.543,20590,6823,1
237411,2018-06-14T03:51:13.860,20590,6823,3
237452,2018-06-14T11:56:47.063,20593,6003,1
237453,2018-06-14T13:27:33.303,20601,20593,1
237464,2018-06-14T13:28:22.200,20593,20601,1
237466,2018-06-14T14:30:50.420,20590,7869,1
237562,2018-06-15T04:57:32.870,20609,20593,1
237642,2018-06-15T17:13:33.417,20616,7671,1
238112,2018-06-20T14:19:04.497,20643,16751,3
238113,2018-06-20T14:19:04.497,20643,6084,3
238114,2018-06-20T14:19:04.497,20643,16,3
238115,2018-06-20T14:19:04.497,20643,10061,3
238190,2018-06-21T09:58:43.943,20647,18810,1
238203,2018-06-21T12:20:28.703,20649,5879,3
238204,2018-06-21T12:23:42.717,20649,5879,1
238344,2018-06-22T10:11:00.117,20653,17584,1
238345,2018-06-22T10:11:00.117,20653,1578,1
238346,2018-06-22T10:11:00.117,20653,1214,1
238347,2018-06-22T10:11:00.117,20653,1240,1
238348,2018-06-22T10:11:00.117,20653,925,1
238355,2018-06-22T12:14:41.780,13581,5705,1
238356,2018-06-22T12:16:27.963,20653,13581,1
238367,2018-06-22T14:52:09.983,7397,7252,3
238368,2018-06-22T14:53:41.907,20653,7252,1
238584,2018-06-24T23:01:06.643,20663,266,3
238585,2018-06-24T23:01:06.643,20663,2544,3
238586,2018-06-24T23:01:06.643,20663,9890,3
238587,2018-06-24T23:01:06.643,20663,11514,3
238588,2018-06-24T23:01:06.643,20663,2843,3
238610,2018-06-25T04:48:54.380,20666,5879,1
238616,2018-06-25T08:45:41.623,20668,6039,1
238617,2018-06-25T08:45:41.623,20668,7695,1
238637,2018-06-25T12:20:21.223,20666,5879,3
238638,2018-06-25T12:56:43.500,20653,1816,1
238645,2018-06-25T17:12:05.293,20668,2571,1
238715,2018-06-26T16:22:07.357,20682,2590,3
238718,2018-06-26T17:34:05.633,20682,2590,1
238799,2018-06-27T05:14:40.563,20689,20656,1
238800,2018-06-27T05:22:30.067,20684,18829,1
238843,2018-06-27T15:53:26.797,20694,19792,1
238844,2018-06-27T15:53:26.797,20694,17015,1
238863,2018-06-27T16:57:08.413,20696,5705,1
238864,2018-06-27T16:57:08.413,20696,20653,1
238865,2018-06-27T16:59:42.917,20653,20696,1
238888,2018-06-27T20:19:11.290,20694,19792,3
239069,2018-06-29T15:11:31.913,20708,18761,1
239149,2018-06-30T11:00:08.600,20711,854,3
239150,2018-06-30T11:00:08.600,20711,13458,3
239151,2018-06-30T11:00:08.600,20711,9481,3
239195,2018-06-30T18:59:48.010,20716,2529,3
239196,2018-06-30T19:01:17.063,20715,9565,3
239314,2018-07-02T12:11:29.203,20721,1651,1
239325,2018-07-02T13:47:31.723,20684,18829,3
239326,2018-07-02T14:44:23.257,16697,1366,1
239333,2018-07-02T18:35:59.983,20728,20721,1
239334,2018-07-02T18:37:02.720,20721,20728,1
239347,2018-07-02T19:26:02.017,20717,9675,1
239418,2018-07-04T11:02:34.427,20741,5865,1
239446,2018-07-04T15:20:49.127,20745,10441,1
239447,2018-07-04T15:22:47.843,20745,10441,3
239451,2018-07-04T18:33:15.173,16865,5865,3
239471,2018-07-04T19:03:50.343,20737,17319,1
239482,2018-07-04T19:16:39.287,11328,5865,3
239589,2018-07-06T14:29:19.663,20760,20706,1
239806,2018-07-09T06:02:31.227,20771,5865,1
239810,2018-07-09T06:27:02.323,20771,5865,3
239811,2018-07-09T06:27:02.323,20771,11924,3
239851,2018-07-10T04:46:45.090,20776,5879,1
239906,2018-07-10T12:21:27.180,20776,5879,3
239907,2018-07-10T14:44:26.313,20782,15509,1
239908,2018-07-10T14:55:09.840,20782,5470,1
239928,2018-07-11T10:14:27.530,20785,854,3
240062,2018-07-13T16:55:35.550,20817,18953,1
240063,2018-07-13T16:55:35.550,20817,6487,1
241197,2018-07-15T10:39:40.887,20832,1601,1
241261,2018-07-15T17:08:03.030,20832,1601,3
241306,2018-07-16T16:29:37.890,20860,1816,1
241389,2018-07-17T22:39:53.413,20860,1503,1
241390,2018-07-17T22:39:53.413,20860,617,1
241391,2018-07-17T22:39:53.413,20860,10616,1
241393,2018-07-18T00:00:31.533,20872,3127,3
241394,2018-07-18T00:00:31.533,20872,1009,3
241395,2018-07-18T00:00:31.533,20872,3248,3
241396,2018-07-18T00:00:31.533,20872,20488,3
242224,2018-07-19T23:20:08.203,20884,11889,1
242308,2018-07-20T09:50:17.667,20893,7419,1
242412,2018-07-21T03:15:07.907,20904,90,1
242643,2018-07-23T08:18:19.877,20919,5865,3
242644,2018-07-23T08:18:19.877,20919,11924,3
243376,2018-07-27T03:58:26.243,20966,5865,3
243377,2018-07-27T03:58:26.243,20966,11924,3
243531,2018-07-28T17:59:52.553,20982,7318,1
243606,2018-07-29T04:32:09.147,20982,5760,1
243901,2018-07-31T13:00:29.640,21003,20998,1
244153,2018-08-01T15:26:28.080,21010,17095,1
244154,2018-08-01T15:26:28.080,21010,16925,1
244504,2018-08-03T13:20:42.443,21010,17095,3
245165,2018-08-06T19:20:54.260,21052,20886,1
245238,2018-08-07T08:30:43.010,21055,2590,1
245254,2018-08-07T12:24:54.557,13581,20696,1
245275,2018-08-07T14:12:04.407,21066,10061,1
245278,2018-08-07T14:24:31.123,21066,10061,3
245519,2018-08-09T02:52:09.533,21055,2782,1
246279,2018-08-14T01:38:05.930,21104,6761,3
246280,2018-08-14T01:38:05.930,21104,17848,3
246335,2018-08-14T12:43:31.260,21099,15121,1
246372,2018-08-14T15:25:34.693,21110,281,1
246467,2018-08-15T06:35:32.500,21119,21073,1
246468,2018-08-15T06:35:32.500,21119,21052,1
246491,2018-08-15T08:43:32.530,21122,5865,3
246492,2018-08-15T08:43:32.530,21122,11924,3
246625,2018-08-16T01:42:47.430,21117,16898,1
246810,2018-08-18T09:40:38.923,21099,5736,1
246811,2018-08-18T09:40:38.923,21099,1157,1
246812,2018-08-18T09:40:38.923,21099,551,1
246813,2018-08-18T09:40:38.923,21099,617,1
246814,2018-08-18T09:59:47.783,21105,7327,1
246815,2018-08-18T09:59:47.783,21105,8126,1
246816,2018-08-18T09:59:47.783,21105,8122,1
246817,2018-08-18T09:59:47.783,21105,2210,1
246870,2018-08-19T00:01:29.600,21138,854,1
247065,2018-08-20T15:09:04.633,21138,854,3
247066,2018-08-20T15:29:55.530,21145,8126,1
247079,2018-08-20T17:10:24.640,21141,10468,1
247080,2018-08-20T17:10:24.640,21141,19592,1
247081,2018-08-20T17:10:24.640,21141,21081,1
247082,2018-08-20T17:10:24.640,21141,1699,1
247285,2018-08-22T14:11:57.970,21159,13786,1
247286,2018-08-22T14:11:57.970,21159,355,1
247550,2018-08-25T09:21:02.327,21185,17095,1
247552,2018-08-25T09:26:11.790,21185,17095,3
247553,2018-08-25T09:26:11.790,21185,2715,3
247628,2018-08-25T21:36:11.840,21193,5506,1
247722,2018-08-27T06:17:44.110,21197,11924,1
247723,2018-08-27T06:28:51.337,21199,21118,1
247758,2018-08-27T13:55:27.863,21197,11924,3
248019,2018-08-30T08:51:43.387,20090,2715,3
248032,2018-08-30T11:56:52.990,20327,13794,3
248156,2018-08-31T14:50:03.393,21239,20817,1
248206,2018-09-01T05:44:11.763,21244,21239,1
248282,2018-09-02T09:14:36.310,21249,7922,1
248283,2018-09-02T09:14:36.310,21249,5954,1
248343,2018-09-03T09:41:12.637,21254,20817,1
248420,2018-09-05T10:18:29.593,21257,3127,3
248421,2018-09-05T10:52:42.240,21187,18978,1
248454,2018-09-06T08:02:39.407,21270,9927,3
248760,2018-09-11T04:47:04.820,21302,15608,1
250064,2018-09-17T09:31:40.617,21333,1922,3
250065,2018-09-17T09:35:22.373,21333,17874,1
250100,2018-09-17T16:46:11.223,21334,6855,1
250510,2018-09-21T19:22:00.987,21331,21009,1
251234,2018-09-22T21:15:13.910,21373,20144,1
251520,2018-09-24T15:58:35.507,21187,18978,3
251644,2018-09-25T13:50:50.103,21386,2285,3
252564,2018-10-01T15:59:00.937,21419,20274,1
252785,2018-10-02T04:29:45.307,21422,5879,1
252794,2018-10-02T08:02:26.453,21423,7074,3
252802,2018-10-02T09:19:50.173,21419,20274,3
252803,2018-10-02T09:20:05.977,21422,5879,3
253685,2018-10-06T00:06:36.797,21436,7192,3
253686,2018-10-06T00:06:36.797,21436,20572,3
253687,2018-10-06T00:06:36.797,21436,3127,3
253688,2018-10-06T00:06:36.797,21436,20488,3
253689,2018-10-06T00:06:36.797,21436,1009,3
253773,2018-10-06T14:18:48.933,21439,19265,1
253923,2018-10-07T16:04:16.253,21442,15735,1
254028,2018-10-08T11:52:06.330,21442,15735,3
254094,2018-10-08T17:34:25.720,21452,281,3
254168,2018-10-09T05:41:20.420,21454,21448,1
254180,2018-10-09T07:53:24.000,21454,21448,3
254195,2018-10-09T08:13:40.107,21455,13638,1
254236,2018-10-09T12:06:52.333,21455,8126,1
254341,2018-10-10T04:40:23.850,21460,83,1
254433,2018-10-10T17:52:00.500,21467,10047,3
254478,2018-10-10T23:06:12.247,21469,8006,3
254601,2018-10-11T16:52:57.587,21473,18810,1
254767,2018-10-12T15:03:30.700,21477,2936,3
254787,2018-10-12T16:49:05.033,20998,21003,1
254866,2018-10-13T06:28:12.407,21481,16,1
254913,2018-10-13T14:09:51.343,21480,5865,1
255012,2018-10-14T05:11:52.560,21486,18810,1
255170,2018-10-15T12:10:21.140,21494,13487,1
255206,2018-10-15T16:27:46.203,21495,11031,3
255274,2018-10-15T22:00:57.563,21496,2230,1
255462,2018-10-17T12:47:48.847,21514,21513,1
255552,2018-10-18T08:00:45.663,21460,83,3
255553,2018-10-18T08:06:05.757,21480,5865,3
255651,2018-10-19T05:17:50.673,21532,18810,1
255851,2018-10-20T05:15:50.873,21538,18592,1
256148,2018-10-22T15:55:55.950,21553,860,1
256268,2018-10-23T12:18:19.303,21556,6980,3
256269,2018-10-23T12:18:19.303,21556,13657,3
256306,2018-10-24T05:10:06.510,21561,8046,1
256307,2018-10-24T05:17:03.247,21561,18281,1
256409,2018-10-24T10:46:50.593,21563,6357,3
256411,2018-10-24T11:18:18.910,21561,18281,3
256412,2018-10-24T11:18:18.910,21561,8046,3
256468,2018-10-25T07:29:37.317,20006,19464,1
256621,2018-10-26T11:53:22.473,21574,1448,3
256822,2018-10-28T13:55:43.137,21594,21052,1
256847,2018-10-28T15:46:59.527,21594,21052,3
257077,2018-10-30T04:44:34.763,21631,5865,1
257078,2018-10-30T04:48:36.583,21627,5865,1
257102,2018-10-30T13:03:35.617,21620,17883,1
257104,2018-10-30T13:33:55.713,21620,17883,3
257152,2018-10-30T20:40:28.270,21648,18774,1
257206,2018-10-31T11:02:42.597,21656,18539,1
257207,2018-10-31T11:22:05.857,21631,5865,3
257208,2018-10-31T11:23:09.007,21656,18539,3
257322,2018-11-01T05:10:54.150,21660,15624,1
257323,2018-11-01T06:11:17.457,21673,17906,1
257368,2018-11-01T12:09:00.227,21676,5959,1
257369,2018-11-01T12:23:18.140,21677,925,1
257563,2018-11-04T02:25:01.803,21714,17419,1
257578,2018-11-04T05:03:38.377,21716,11924,1
257583,2018-11-04T10:49:54.387,21716,11924,3
257589,2018-11-04T12:48:04.087,21673,17906,3
257590,2018-11-04T12:48:52.937,20063,17906,3
257634,2018-11-05T06:00:53.570,21719,18731,1
257691,2018-11-05T11:54:24.067,21719,18731,3
257847,2018-11-07T15:52:13.807,21738,2544,3
257865,2018-11-07T17:10:03.993,21739,20220,1
257898,2018-11-08T05:26:07.297,21747,16455,1
257964,2018-11-09T05:24:50.303,21750,19907,1
257985,2018-11-09T12:54:44.537,10142,17927,1
257995,2018-11-09T13:42:36.363,7472,18810,1
257996,2018-11-09T13:42:36.363,7472,551,1
257997,2018-11-09T13:42:36.363,7472,20430,1
257998,2018-11-09T13:42:36.363,7472,10380,1
258019,2018-11-09T15:51:26.613,21763,1441,1
258020,2018-11-09T15:53:04.243,21764,10308,3
258031,2018-11-09T16:14:36.420,21766,12296,1
258032,2018-11-09T16:17:51.313,18653,10162,3
258057,2018-11-09T20:11:13.137,21767,18810,1
258092,2018-11-10T07:29:08.367,17442,5865,1
258133,2018-11-11T00:38:52.123,21775,10468,3
258277,2018-11-12T10:53:01.110,17442,5865,3
258278,2018-11-12T10:53:18.550,20006,19464,3
258284,2018-11-12T10:58:52.440,21627,5865,3
258327,2018-11-12T15:03:37.753,21766,12296,3
258328,2018-11-12T15:03:37.753,21766,8158,3
258339,2018-11-12T15:21:36.420,21794,20537,1
258340,2018-11-12T15:21:36.420,21794,7478,1
258341,2018-11-12T15:22:55.213,21785,10338,1
258345,2018-11-12T15:36:32.443,21795,6407,3
258367,2018-11-12T18:32:53.823,21799,1277,1
258453,2018-11-13T17:21:25.417,21713,10380,1
258454,2018-11-13T17:21:25.417,21713,13581,1
258455,2018-11-13T17:21:25.417,21713,2769,1
258456,2018-11-13T17:21:25.417,21713,1962,1
258457,2018-11-13T17:21:25.417,21713,8122,1
258458,2018-11-13T17:21:25.417,21713,3,1
258459,2018-11-13T17:21:25.417,21713,21105,1
258460,2018-11-13T17:21:25.417,21713,17584,1
258461,2018-11-13T17:21:25.417,21713,854,1
258509,2018-11-14T12:59:53.953,21810,7667,1
259751,2018-11-16T09:33:06.617,21821,18153,1
259754,2018-11-16T09:43:43.320,21821,18153,3
259773,2018-11-16T12:41:26.253,21265,3248,3
259774,2018-11-16T12:41:26.253,21265,10222,3
259775,2018-11-16T12:41:26.253,21265,17605,3
259776,2018-11-16T12:41:26.253,21265,17166,3
259777,2018-11-16T12:41:26.253,21265,6773,3
259806,2018-11-16T15:02:26.577,21823,470,3
259811,2018-11-16T15:13:14.243,21822,6807,1
259822,2018-11-16T16:07:37.773,21822,6807,3
259848,2018-11-16T19:24:31.773,21825,20144,1
259865,2018-11-16T21:32:20.743,21823,470,1
259933,2018-11-17T10:54:31.853,21830,9989,1
259942,2018-11-17T12:44:57.413,21830,9989,3
260216,2018-11-19T16:02:16.363,21843,2955,1
260234,2018-11-19T18:42:30.413,21843,2955,3
260371,2018-11-20T14:37:06.793,21852,781,3
260420,2018-11-20T20:24:03.740,21835,2321,1
261093,2018-11-21T06:01:31.300,21854,18829,1
261094,2018-11-21T06:04:15.153,21531,11924,1
261095,2018-11-21T06:08:40.983,21512,11924,1
261145,2018-11-21T13:44:40.257,21855,13599,3
261146,2018-11-21T13:44:40.257,21855,15811,3
261147,2018-11-21T13:44:40.257,21855,20488,3
261148,2018-11-21T13:44:40.257,21855,1009,3
261149,2018-11-21T13:46:50.813,21854,18829,3
261527,2018-11-23T11:21:26.297,21865,4357,3
261528,2018-11-23T11:21:26.297,21865,11387,3
261529,2018-11-23T11:21:26.297,21865,324,3
261530,2018-11-23T11:21:26.297,21865,9600,3
261824,2018-11-24T18:48:26.910,21873,4362,1
261936,2018-11-25T10:59:38.913,21884,7709,1
261937,2018-11-25T10:59:38.913,21884,17970,1
261938,2018-11-25T10:59:38.913,21884,11916,1
261958,2018-11-25T13:49:43.987,21883,151,3
262162,2018-11-26T13:14:19.927,21893,2219,3
262212,2018-11-26T15:17:19.810,21884,8158,1
262417,2018-11-27T11:25:35.353,21873,4362,3
262607,2018-11-28T06:54:29.280,19326,18018,1
262608,2018-11-28T06:57:12.627,19326,12019,1
262609,2018-11-28T06:57:52.847,19326,15632,1
263059,2018-11-30T05:53:39.320,21937,11924,1
263086,2018-11-30T07:36:48.473,21928,18666,1
263089,2018-11-30T08:27:10.000,21942,1885,1
263100,2018-11-30T08:41:59.530,1885,21942,1
263103,2018-11-30T08:59:30.333,21944,21942,1
263104,2018-11-30T08:59:30.333,21944,1885,1
263105,2018-11-30T09:01:08.033,1885,21944,1
263116,2018-11-30T09:03:34.600,21942,21944,1
263122,2018-11-30T09:26:56.187,21938,21942,1
263123,2018-11-30T09:26:56.187,21938,1885,1
263124,2018-11-30T09:26:56.187,21938,21944,1
263139,2018-11-30T11:19:16.023,21937,11924,3
263140,2018-11-30T11:19:16.023,21937,5865,3
263141,2018-11-30T11:19:16.023,21937,20126,3
263948,2018-12-03T16:37:54.900,21835,2321,3
264095,2018-12-04T11:17:23.830,21976,251,1
264110,2018-12-04T13:05:43.977,21983,1848,3
264604,2018-12-05T11:38:50.633,21992,15890,1
264758,2018-12-06T09:42:19.950,18563,2529,1
264762,2018-12-06T09:54:23.057,20018,18829,1
264763,2018-12-06T09:57:03.977,19687,18153,1
264778,2018-12-06T11:26:12.457,11525,9580,3
264783,2018-12-06T12:07:38.530,16203,215,1
264784,2018-12-06T12:10:08.060,19161,10832,3
264785,2018-12-06T12:11:06.207,19195,12197,3
264806,2018-12-06T12:28:57.333,22012,802,1
264809,2018-12-06T12:49:17.713,22012,802,3
264912,2018-12-06T15:34:29.423,22020,15121,1
264940,2018-12-06T15:56:16.167,21976,10200,1
264978,2018-12-06T18:12:11.823,22027,6115,1
264979,2018-12-06T18:14:15.540,22027,6115,3
265121,2018-12-07T07:28:56.037,18120,9652,1
265147,2018-12-07T09:16:01.950,22044,1520,3
265181,2018-12-07T13:43:41.170,22037,1938,1
265206,2018-12-07T14:18:45.233,22034,6983,1
265207,2018-12-07T14:18:45.233,22034,12194,1
265208,2018-12-07T14:34:56.610,22056,19726,1
265220,2018-12-07T14:40:00.463,22056,19726,3
265285,2018-12-07T16:52:32.677,22059,5442,3
265318,2018-12-07T17:57:21.297,22065,316,1
265321,2018-12-07T18:08:28.077,22065,316,3
265387,2018-12-07T22:05:17.707,21944,21942,3
265534,2018-12-08T16:59:28.847,22073,13704,1
265749,2018-12-09T12:45:12.430,22076,5805,1
265816,2018-12-09T18:34:51.993,22088,21869,1
265962,2018-12-10T11:03:29.223,22078,6122,3
266259,2018-12-11T09:17:46.857,22102,1533,3
266340,2018-12-11T14:56:14.673,22117,355,1
266341,2018-12-11T14:56:22.373,22118,174,3
266342,2018-12-11T14:56:22.373,22118,15996,3
266343,2018-12-11T14:56:22.373,22118,16331,3
266344,2018-12-11T14:56:22.373,22118,3190,3
266393,2018-12-11T17:45:01.367,22121,2549,1
266416,2018-12-11T18:32:02.653,22110,21456,1
266417,2018-12-11T18:40:26.470,22076,5805,3
266418,2018-12-11T18:41:22.000,18120,9652,3
266419,2018-12-11T18:41:59.537,21512,11924,3
266425,2018-12-11T18:46:49.767,21439,19265,3
266426,2018-12-11T18:49:02.267,21531,11924,3
266438,2018-12-11T18:54:01.423,22124,17095,3
266450,2018-12-11T20:58:07.800,22122,21850,1
266551,2018-12-12T10:16:59.287,19687,18153,3
266557,2018-12-12T10:42:47.923,18563,2529,3
266558,2018-12-12T10:43:14.003,20018,18829,3
266630,2018-12-12T13:05:27.450,22111,15348,1
266631,2018-12-12T13:07:24.190,22111,1793,1
266636,2018-12-12T14:44:43.770,22132,1009,1
266662,2018-12-12T16:19:56.607,22132,1009,3
266693,2018-12-12T16:58:43.730,22145,769,3
266714,2018-12-12T17:52:12.763,22146,21814,1
266738,2018-12-12T18:40:59.450,22146,21814,3
266739,2018-12-12T18:42:57.870,22148,3,3
266766,2018-12-12T21:02:22.017,22152,10449,1
266772,2018-12-12T21:54:57.680,22152,10449,3
267069,2018-12-14T07:15:34.177,22167,22058,1
267101,2018-12-14T11:56:18.657,22181,1312,3
267102,2018-12-14T11:59:33.180,22181,2590,1
267106,2018-12-14T13:08:39.127,22178,19702,1
267126,2018-12-14T15:16:09.210,22173,130,1
267184,2018-12-14T18:10:36.193,22186,5702,1
267232,2018-12-14T19:18:55.583,22192,15142,1
267243,2018-12-14T19:24:25.063,15142,22192,1
267273,2018-12-14T20:38:55.067,22194,16148,1
267274,2018-12-14T20:39:47.047,22194,17578,1
267275,2018-12-14T20:39:47.047,22194,19815,1
267312,2018-12-14T21:54:44.310,22173,130,3
267414,2018-12-15T11:19:58.310,22205,666,3
267416,2018-12-15T11:23:27.433,22204,9423,1
268450,2018-12-15T16:24:11.033,23207,18897,1
268478,2018-12-15T19:56:26.833,23211,18829,1
268534,2018-12-16T11:44:46.103,496,5875,1
268537,2018-12-16T11:47:21.400,23207,18897,3
268538,2018-12-16T11:47:37.030,23211,18829,3
268677,2018-12-17T09:59:11.860,22194,16148,3
268690,2018-12-17T13:02:19.093,23219,16925,3
268691,2018-12-17T13:02:19.093,23219,17095,3
268820,2018-12-18T12:42:37.510,23218,1817,1
269066,2018-12-19T08:11:46.680,23231,13676,1
269069,2018-12-19T09:14:07.503,23231,13676,3
269086,2018-12-19T13:23:49.910,23218,20154,1
269127,2018-12-19T18:09:18.077,20478,15926,1
269222,2018-12-20T10:20:37.890,23250,7004,1
269228,2018-12-20T10:39:11.733,23248,18153,3
269229,2018-12-20T10:39:11.733,23248,10441,3
269253,2018-12-20T14:11:23.363,23250,3,1
269254,2018-12-20T14:11:23.363,23250,11633,1
269255,2018-12-20T14:11:23.363,23250,8122,1
269455,2018-12-21T19:13:41.833,23275,7980,1
269460,2018-12-21T20:50:44.490,23275,14943,1
269659,2018-12-23T10:46:26.913,23287,996,3
269713,2018-12-23T22:12:02.490,21258,12332,3
269769,2018-12-24T09:47:42.607,23290,10635,1
269770,2018-12-24T09:47:42.607,23290,2529,1
269771,2018-12-24T09:47:42.607,23290,2838,1
269791,2018-12-24T13:03:11.977,23293,21085,3
269975,2018-12-25T18:14:55.453,23300,10468,3
270022,2018-12-26T07:30:43.147,23305,18731,1
270087,2018-12-26T19:01:22.423,23312,11924,1
270103,2018-12-26T20:25:18.160,23313,32,1
270180,2018-12-27T13:06:28.883,23305,18731,3
270224,2018-12-27T17:44:45.743,23320,6357,1
270225,2018-12-27T18:08:59.197,23320,6357,3
270318,2018-12-28T13:55:52.973,23325,780,1
270350,2018-12-28T15:33:00.950,23327,780,1
270351,2018-12-28T15:52:55.013,23327,34,1
270352,2018-12-28T15:53:52.543,23327,34,3
270353,2018-12-28T15:53:52.543,23327,780,3
270395,2018-12-28T21:32:55.763,23328,16940,1
270521,2018-12-29T11:06:30.793,23329,5865,1
270530,2018-12-29T15:05:40.137,20260,5923,1
270531,2018-12-29T16:02:45.647,23330,20847,1
270757,2018-12-31T15:45:29.127,23355,23275,1
270761,2018-12-31T17:58:51.533,23355,23275,3
270893,2019-01-02T21:29:02.033,23372,485,1
270894,2019-01-02T22:08:50.497,20899,909,1
270896,2019-01-02T23:28:59.723,23372,485,3
270976,2019-01-03T18:59:27.270,23312,11924,3
270981,2019-01-03T18:59:52.837,23329,5865,3
271020,2019-01-04T10:52:35.740,23384,17095,3
271021,2019-01-04T10:54:48.890,23383,2529,3
271123,2019-01-04T16:10:03.997,23386,12197,3
271149,2019-01-04T18:47:11.853,23388,2838,1
271164,2019-01-04T23:23:42.790,23390,18731,1
271213,2019-01-06T06:47:28.330,23400,5865,1
271217,2019-01-06T10:35:41.217,23400,5865,3
271232,2019-01-06T15:02:44.870,23402,5641,1
271235,2019-01-06T15:12:18.827,23402,7629,1
271455,2019-01-09T14:40:41.627,23425,23418,1
271501,2019-01-09T20:02:34.773,23427,2591,1
271539,2019-01-10T12:23:18.593,23427,2591,3
271543,2019-01-10T12:25:29.760,23313,32,3
271544,2019-01-10T12:26:18.557,23328,16940,3
271555,2019-01-10T14:53:51.950,23434,8093,1
271556,2019-01-10T14:53:51.950,23434,114,1
271578,2019-01-10T15:45:20.470,23435,8093,1
271579,2019-01-10T15:45:20.470,23435,114,1
271680,2019-01-11T15:54:07.527,23443,9890,1
271688,2019-01-11T17:27:32.780,23436,1715,1
271689,2019-01-11T17:27:32.780,23436,3250,1
271690,2019-01-11T17:27:32.780,23436,20664,1
271691,2019-01-11T17:27:32.780,23436,21498,1
271694,2019-01-11T17:44:03.310,23443,9890,3
271860,2019-01-13T20:00:35.350,23458,10061,1
272665,2019-01-14T17:33:06.873,23471,3328,1
272666,2019-01-14T17:33:58.930,3328,23471,1
272794,2019-01-15T16:47:38.990,23458,10061,3
