Id,PostTypeId,AcceptedAnswerId,CreationDate,Score,ViewCount,OwnerUserId,LastActivityDate,Title,AnswerCount,CommentCount,FavoriteCount,ContentLicense,LastEditorUserId,LastEditDate,ParentId,ClosedDate,CommunityOwnedDate
181,2,,2015-01-28T19:15:27.307,20,,100,2015-02-17T23:38:05.800,,,6,,CC BY-SA 3.0,-1,2017-04-13T12:51:53.733,66,,
182,2,,2015-01-28T19:35:30.500,10,,100,2015-01-28T19:35:30.500,,,2,,CC BY-SA 3.0,,,104,,
183,1,185,2015-01-28T19:49:01.430,13,263,166,2018-04-07T23:59:43.123,Use for old grounds?,3,0,1,CC BY-SA 3.0,5272,2018-04-07T23:59:43.123,,,
184,1,,2015-01-28T20:11:15.533,19,561,169,2021-01-04T12:21:06.680,How can I go about developing my ability to taste flavors in coffee?,2,1,3,CC BY-SA 3.0,,,,,
185,2,,2015-01-28T20:14:36.473,14,,8,2015-01-28T20:32:27.423,,,4,,CC BY-SA 3.0,8,2015-01-28T20:32:27.423,183,,
186,1,,2015-01-28T20:15:32.010,12,1170,76,2018-11-17T18:05:29.587,Home roasting and ventilation,2,13,,CC BY-SA 3.0,5272,2018-04-04T20:02:29.077,,,
187,2,,2015-01-28T20:29:22.253,5,,141,2015-01-28T20:29:22.253,,,0,,CC BY-SA 3.0,,,183,,
188,2,,2015-01-28T20:50:58.617,8,,18,2015-01-28T20:50:58.617,,,1,,CC BY-SA 3.0,,,180,,
189,2,,2015-01-28T21:17:25.527,18,,17,2015-01-29T04:25:58.910,,,3,,CC BY-SA 3.0,101,2015-01-29T04:25:58.910,184,,
190,2,,2015-01-28T21:23:02.500,3,,17,2015-01-28T21:23:02.500,,,0,,CC BY-SA 3.0,,,163,,
192,1,215,2015-01-28T21:27:09.910,19,443,39,2017-01-12T18:09:17.597,How do I get started in roasting my own beans at home?,6,0,4,CC BY-SA 3.0,,,,,
193,1,,2015-01-28T21:28:56.403,3,106,39,2015-01-29T22:38:40.577,Where to buy small batches of unroasted beans,3,1,1,CC BY-SA 3.0,39,2015-01-29T22:38:40.577,,2015-01-29T21:40:40.687,
194,2,,2015-01-28T21:33:59.920,35,,100,2016-10-10T11:21:54.137,,,4,,CC BY-SA 3.0,2751,2016-10-10T11:21:54.137,96,,
196,2,,2015-01-28T21:59:42.940,5,,76,2015-01-29T19:23:03.893,,,1,,CC BY-SA 3.0,76,2015-01-29T19:23:03.893,193,,
197,2,,2015-01-28T22:13:24.123,14,,76,2015-01-28T22:13:24.123,,,1,,CC BY-SA 3.0,,,192,,
198,2,,2015-01-28T22:24:15.187,3,,100,2021-01-04T12:21:06.680,,,2,,CC BY-SA 4.0,9462,2021-01-04T12:21:06.680,184,,
199,2,,2015-01-28T22:52:14.217,3,,110,2015-01-28T22:52:14.217,,,0,,CC BY-SA 3.0,,,193,,
200,2,,2015-01-28T22:54:13.410,5,,19,2015-01-28T22:54:13.410,,,1,,CC BY-SA 3.0,,,193,,
201,2,,2015-01-28T23:10:50.567,3,,86,2015-01-28T23:10:50.567,,,0,,CC BY-SA 3.0,,,149,,
202,1,203,2015-01-28T23:36:47.983,5,610,2,2015-01-30T16:52:38.870,What is the optimal length of time for pulling a shot of espresso?,1,0,1,CC BY-SA 3.0,195,2015-01-30T16:52:38.870,,,
203,2,,2015-01-29T01:11:20.953,6,,18,2015-01-29T01:11:20.953,,,0,,CC BY-SA 3.0,,,202,,
204,1,207,2015-01-29T01:17:58.050,7,456,18,2017-08-05T03:01:46.607,Does a decaffeinated coffee have zero or little caffeine in it?,2,2,,CC BY-SA 3.0,4614,2017-08-05T03:01:46.607,,,
205,2,,2015-01-29T03:25:44.293,5,,17,2015-01-29T04:24:53.840,,,0,,CC BY-SA 3.0,17,2015-01-29T04:24:53.840,93,,
206,2,,2015-01-29T03:41:42.610,7,,17,2015-01-29T03:41:42.610,,,0,,CC BY-SA 3.0,-1,2020-06-18T08:36:22.093,204,,
207,2,,2015-01-29T04:20:54.997,12,,101,2015-01-29T04:20:54.997,,,1,,CC BY-SA 3.0,,,204,,
208,1,,2015-01-29T04:25:28.370,10,76,179,2015-01-29T16:54:34.330,"Of the various methods of decaffeinating coffee, which is the safest?",1,0,,CC BY-SA 3.0,-1,2017-04-13T12:51:53.733,,,
209,1,,2015-01-29T06:54:06.853,13,1249,172,2020-08-23T14:48:30.900,What is the ideal method/temp of brewing Turkish coffee in a Cezve?,3,0,1,CC BY-SA 3.0,5272,2018-04-03T12:24:17.220,,,
211,1,246,2015-01-29T07:07:36.597,12,192,131,2015-01-31T14:28:52.237,Is harvest time important for coffee quality?,2,2,2,CC BY-SA 3.0,76,2015-01-29T23:11:51.230,,,
212,1,213,2015-01-29T07:20:14.637,12,6742,181,2018-07-08T02:22:30.483,Is coffee a solution or an emulsion?,1,0,,CC BY-SA 3.0,137,2015-01-29T21:54:16.037,,,
213,2,,2015-01-29T08:05:35.303,10,,17,2018-07-08T02:22:30.483,,,2,,CC BY-SA 4.0,17,2018-07-08T02:22:30.483,212,,
214,1,235,2015-01-29T08:56:39.003,8,83,121,2015-01-29T19:36:51.610,How should I vary my steaming technique to create the correct ratios of steamed to foamed milk for the drink I wish to create?,1,0,,CC BY-SA 3.0,,,,,
215,2,,2015-01-29T09:29:37.567,14,,16,2015-01-29T22:00:19.797,,,0,,CC BY-SA 3.0,-1,2020-06-18T08:36:22.093,192,,
216,2,,2015-01-29T10:15:49.787,7,,121,2015-01-29T10:54:26.257,,,1,,CC BY-SA 3.0,121,2015-01-29T10:54:26.257,209,,
217,1,,2015-01-29T12:52:41.647,10,2237,127,2016-02-11T08:13:11.620,How do I use this Indian coffee maker?,2,0,,CC BY-SA 3.0,,,,,
218,1,219,2015-01-29T12:55:04.763,8,897,127,2015-03-04T18:35:49.737,What machine is Caffe Vergnano using to make my coffee?,1,0,,CC BY-SA 3.0,157,2015-03-04T18:35:49.737,,,
219,2,,2015-01-29T12:58:54.957,7,,8,2015-01-29T13:18:55.300,,,2,,CC BY-SA 3.0,8,2015-01-29T13:18:55.300,218,,
220,2,,2015-01-29T13:11:45.257,8,,8,2015-01-29T13:11:45.257,,,0,,CC BY-SA 3.0,,,217,,
221,1,,2015-01-29T14:22:22.370,10,2050,185,2016-06-15T20:27:50.340,How many cups of coffee is it safe to consume per day?,2,15,2,CC BY-SA 3.0,185,2015-01-30T09:43:55.167,,,
222,1,223,2015-01-29T15:57:36.713,10,3376,52,2018-02-18T16:03:59.353,How to weaken effects of caffeine after consumption,2,2,1,CC BY-SA 3.0,,,,,
223,2,,2015-01-29T16:19:34.330,7,,101,2015-01-29T16:19:34.330,,,0,,CC BY-SA 3.0,,,222,,
224,1,,2015-01-29T16:21:53.483,12,7455,31,2019-01-18T16:29:21.767,How to make coffee concentrate,5,4,2,CC BY-SA 3.0,,,,,
225,2,,2015-01-29T16:38:11.130,2,,101,2015-01-29T16:38:11.130,,,4,,CC BY-SA 3.0,,,224,,
226,2,,2015-01-29T16:45:06.760,6,,78,2015-01-29T22:30:05.193,,,0,,CC BY-SA 3.0,78,2015-01-29T22:30:05.193,43,,
227,2,,2015-01-29T16:54:34.330,5,,132,2015-01-29T16:54:34.330,,,1,,CC BY-SA 3.0,-1,2017-04-13T12:51:53.733,208,,
228,1,231,2015-01-29T17:08:38.667,22,22428,125,2019-11-15T01:17:44.483,Is it possible to burn coffee while brewing?,8,5,,CC BY-SA 3.0,125,2015-01-30T09:19:44.483,,,
230,2,,2015-01-29T17:21:07.803,3,,37,2015-03-06T19:24:34.250,,,0,,CC BY-SA 3.0,37,2015-03-06T19:24:34.250,224,,
231,2,,2015-01-29T17:37:11.350,14,,141,2015-01-29T20:39:59.443,,,4,,CC BY-SA 3.0,141,2015-01-29T20:39:59.443,228,,
232,2,,2015-01-29T17:37:26.187,5,,191,2015-01-29T17:37:26.187,,,2,,CC BY-SA 3.0,,,178,,
234,2,,2015-01-29T19:22:35.070,2,,194,2015-01-29T19:22:35.070,,,0,,CC BY-SA 3.0,,,224,,
235,2,,2015-01-29T19:36:51.610,4,,91,2015-01-29T19:36:51.610,,,0,,CC BY-SA 3.0,,,214,,
236,1,,2015-01-29T19:39:26.540,0,366,196,2015-01-29T20:07:08.770,What affects coffee quality?,2,2,,CC BY-SA 3.0,37,2015-01-29T19:44:38.190,,2015-01-29T21:48:14.033,
237,2,,2015-01-29T19:44:04.803,8,,91,2015-01-29T19:44:04.803,,,0,,CC BY-SA 3.0,,,228,,
238,2,,2015-01-29T19:57:10.413,3,,18,2015-01-29T19:57:10.413,,,5,,CC BY-SA 3.0,,,236,,
239,2,,2015-01-29T20:07:08.770,3,,76,2015-01-29T20:07:08.770,,,0,,CC BY-SA 3.0,,,236,,
240,1,241,2015-01-29T20:43:20.233,6,3274,197,2015-01-29T20:52:41.200,How can I prepare an espresso machine for long-term storage,1,0,,CC BY-SA 3.0,,,,,
241,2,,2015-01-29T20:52:41.200,6,,8,2015-01-29T20:52:41.200,,,2,,CC BY-SA 3.0,,,240,,
242,1,243,2015-01-29T20:54:47.213,13,5257,197,2019-05-29T20:46:47.507,How does one descale an espresso machine (and how often to do it)?,1,0,1,CC BY-SA 3.0,6506,2019-05-29T20:46:47.507,,,
243,2,,2015-01-29T20:59:34.917,9,,8,2015-01-29T21:10:05.517,,,4,,CC BY-SA 3.0,8,2015-01-29T21:10:05.517,242,,
244,1,,2015-01-29T21:17:42.300,-2,253,197,2015-01-29T21:33:11.053,How do I make an exceptional cup of coffee with an aeropress?,1,1,,CC BY-SA 3.0,,,,2015-01-29T23:43:38.260,
245,1,249,2015-01-29T21:26:53.470,15,4614,197,2015-02-19T13:24:26.590,How should I store my aeropress?,1,0,,CC BY-SA 3.0,,,,,
246,2,,2015-01-29T21:29:52.737,10,,127,2015-01-29T21:29:52.737,,,0,,CC BY-SA 3.0,,,211,,
247,2,,2015-01-29T21:33:11.053,5,,127,2015-01-29T21:33:11.053,,,0,,CC BY-SA 3.0,-1,2020-06-18T08:36:22.093,244,,
249,2,,2015-01-29T22:41:33.650,18,,18,2015-02-19T13:24:26.590,,,0,,CC BY-SA 3.0,123,2015-02-19T13:24:26.590,245,,
250,1,252,2015-01-29T22:55:31.433,8,287,18,2015-01-30T02:28:35.080,Is there a method to make flavored coffee without syrups?,1,1,,CC BY-SA 3.0,,,,,
251,2,,2015-01-29T23:49:58.060,4,,169,2016-12-23T14:29:41.550,,,0,,CC BY-SA 3.0,2751,2016-12-23T14:29:41.550,192,,
252,2,,2015-01-30T02:23:08.493,4,,98,2015-01-30T02:28:35.080,,,0,,CC BY-SA 3.0,98,2015-01-30T02:28:35.080,250,,
253,1,1550,2015-01-30T02:32:20.417,13,5221,98,2020-04-04T17:24:18.797,How often do I need to change the filter on a siphon?,4,0,1,CC BY-SA 3.0,,,,,
255,1,256,2015-01-30T09:33:03.690,17,11262,29,2019-01-24T11:08:35.950,Advantages and disadvantages of French press,4,0,1,CC BY-SA 3.0,,,,,
256,2,,2015-01-30T13:33:58.320,15,,101,2015-01-30T13:33:58.320,,,0,,CC BY-SA 3.0,,,255,,
257,1,1630,2015-01-30T14:05:48.437,12,25695,87,2015-03-10T01:07:14.510,"What is the basic differences between espresso, cappuccino, and latte?",4,1,,CC BY-SA 3.0,137,2015-02-13T17:11:16.673,,,
258,2,,2015-01-30T14:20:35.763,6,,141,2015-01-30T17:07:04.807,,,1,,CC BY-SA 3.0,141,2015-01-30T17:07:04.807,255,,
259,1,,2015-01-30T15:22:36.593,8,232,78,2015-01-30T15:41:09.640,What causes the mouthfeel from a French Press?,1,0,1,CC BY-SA 3.0,,,,,
260,2,,2015-01-30T15:41:09.640,5,,141,2015-01-30T15:41:09.640,,,2,,CC BY-SA 3.0,,,259,,
261,2,,2015-01-30T15:57:09.967,3,,76,2015-01-30T15:57:09.967,,,0,,CC BY-SA 3.0,,,255,,
262,2,,2015-01-30T16:30:44.977,2,,181,2015-01-30T16:30:44.977,,,2,,CC BY-SA 3.0,,,56,,
263,1,,2015-01-30T16:36:51.173,7,106,31,2015-01-30T17:53:05.850,"Shaken, not stirred",1,1,,CC BY-SA 3.0,,,,,
264,1,266,2015-01-30T16:42:21.880,8,209,34,2015-09-25T22:28:01.377,Peaberry and coffee varieties,2,0,,CC BY-SA 3.0,,,,,
266,2,,2015-01-30T17:13:43.927,6,,76,2015-01-30T17:13:43.927,,,1,,CC BY-SA 3.0,,,264,,
267,2,,2015-01-30T17:37:38.737,5,,9,2015-01-30T17:37:38.737,,,0,,CC BY-SA 3.0,,,25,,
268,2,,2015-01-30T17:44:34.833,6,,9,2015-01-30T17:44:34.833,,,0,,CC BY-SA 3.0,,,70,,
269,2,,2015-01-30T17:53:05.850,3,,76,2015-01-30T17:53:05.850,,,0,,CC BY-SA 3.0,,,263,,
270,1,1853,2015-01-30T18:00:18.350,10,823,110,2015-05-19T08:22:42.953,Nespresso Virtuoline long pull vs short pull,1,0,,CC BY-SA 3.0,,,,,
271,2,,2015-01-31T06:57:04.080,2,,98,2015-01-31T06:57:04.080,,,0,,CC BY-SA 3.0,,,70,,
272,2,,2015-01-31T14:23:17.547,2,,214,2015-01-31T14:23:17.547,,,1,,CC BY-SA 3.0,,,192,,
273,2,,2015-01-31T14:28:52.237,4,,214,2015-01-31T14:28:52.237,,,0,,CC BY-SA 3.0,,,211,,
274,2,,2015-01-31T15:06:42.493,12,,132,2016-09-24T18:24:55.973,,,9,,CC BY-SA 3.0,2751,2016-09-24T18:24:55.973,79,,
275,1,276,2015-01-31T15:07:49.897,6,4613,2,2015-03-25T16:11:25.240,Is it necessary to keep a portafilter in the grouphead when not in use?,2,0,,CC BY-SA 3.0,,,,,
276,2,,2015-01-31T15:55:28.487,6,,101,2015-03-25T16:11:25.240,,,1,,CC BY-SA 3.0,-1,2017-04-13T12:51:53.733,275,,
277,2,,2015-01-31T16:52:10.687,4,,34,2015-01-31T16:52:10.687,,,2,,CC BY-SA 3.0,,,29,,
278,2,,2015-01-31T17:51:17.190,2,,141,2015-01-31T17:51:17.190,,,0,,CC BY-SA 3.0,,,29,,
280,2,,2015-01-31T18:24:12.440,2,,211,2015-01-31T18:24:12.440,,,2,,CC BY-SA 3.0,,,221,,
282,1,283,2015-02-01T12:02:10.177,10,193,124,2015-02-01T15:30:15.773,What changes need to be made to espresso machine so it can function properly in space?,1,0,,CC BY-SA 3.0,,,,,
283,2,,2015-02-01T15:09:11.927,8,,31,2015-02-01T15:30:15.773,,,6,,CC BY-SA 3.0,-1,2020-06-18T08:36:22.093,282,,
284,1,289,2015-02-01T21:06:52.520,14,4929,181,2018-07-30T12:55:44.957,Are coffee tree berries edible?,1,0,,CC BY-SA 3.0,3394,2018-07-30T12:55:44.957,,,
285,1,,2015-02-01T22:43:44.643,10,7119,127,2016-11-07T12:31:36.650,Roughly how much caffeine am I ingesting when I eat chocolate coffee beans?,2,7,,CC BY-SA 3.0,127,2015-02-03T11:38:31.040,,,
286,1,,2015-02-01T22:48:34.427,7,194,127,2015-02-02T08:27:20.793,How much French Press is a serving?,2,2,,CC BY-SA 3.0,,,,,
287,1,,2015-02-01T22:51:38.750,12,92,127,2021-02-03T20:58:19.577,How is Kahlúa made?,1,0,,CC BY-SA 3.0,3394,2021-02-03T20:58:19.577,,,
288,2,,2015-02-01T23:47:32.617,7,,141,2015-02-18T15:57:04.117,,,1,,CC BY-SA 3.0,141,2015-02-18T15:57:04.117,257,,
289,2,,2015-02-02T00:57:56.087,10,,100,2015-02-02T00:57:56.087,,,0,,CC BY-SA 3.0,,,284,,
290,2,,2015-02-02T01:12:01.437,8,,31,2015-02-02T01:12:01.437,,,0,,CC BY-SA 3.0,,,287,,
291,2,,2015-02-02T04:19:19.367,1,,132,2015-02-02T04:19:19.367,,,0,,CC BY-SA 3.0,,,286,,
292,2,,2015-02-02T08:23:12.717,2,,17,2015-02-13T17:12:51.133,,,0,,CC BY-SA 3.0,-1,2017-04-13T12:51:53.733,257,,
293,2,,2015-02-02T08:27:20.793,3,,17,2015-02-02T08:27:20.793,,,0,,CC BY-SA 3.0,,,286,,
294,2,,2015-02-02T08:40:30.057,5,,17,2015-02-02T21:38:16.240,,,2,,CC BY-SA 3.0,-1,2020-06-18T08:36:22.093,79,,
295,1,309,2015-02-02T08:58:33.817,12,2719,,2015-02-05T17:52:00.897,Coffee in a flask - How long can I store?,2,1,,CC BY-SA 3.0,8,2015-02-02T09:27:08.743,,,
296,1,376,2015-02-02T09:08:08.430,10,355,191,2015-02-06T15:58:42.107,Downsides of brewing espresso with high pressure?,1,0,,CC BY-SA 3.0,,,,,
297,1,301,2015-02-02T09:10:02.320,16,21045,224,2020-10-13T23:11:58.103,How long should I steep in French press before decanting?,3,1,7,CC BY-SA 3.0,,,,,
298,2,,2015-02-02T09:15:01.580,11,,191,2015-02-02T09:15:01.580,,,0,,CC BY-SA 3.0,,,97,,
299,1,302,2015-02-02T09:46:02.247,17,695,127,2018-11-20T12:35:16.423,Is reheating coffee in the microwave a bad idea?,2,6,,CC BY-SA 3.0,127,2018-11-20T12:35:16.423,,,
300,1,307,2015-02-02T12:43:54.243,7,8173,127,2019-02-01T15:48:11.320,What do all the symbols on my coffee lid mean?,1,0,,CC BY-SA 3.0,,,,,
301,2,,2015-02-02T12:47:58.687,13,,133,2016-02-04T12:03:45.697,,,0,,CC BY-SA 3.0,-1,2020-06-18T08:36:22.093,297,,
302,2,,2015-02-02T13:56:05.150,16,,225,2015-02-02T17:01:12.157,,,0,,CC BY-SA 3.0,225,2015-02-02T17:01:12.157,299,,
303,1,308,2015-02-02T16:18:51.593,7,51053,127,2019-04-27T11:27:12.720,How long will iced latte keep in the Fridge?,2,0,,CC BY-SA 3.0,,,,,
304,1,306,2015-02-02T16:42:21.770,13,10836,131,2018-05-13T18:14:18.270,Is it possible to feel any effects after chewing one coffee bean?,3,0,1,CC BY-SA 3.0,127,2015-02-05T16:02:28.493,,,
305,2,,2015-02-02T16:51:48.503,1,,141,2015-02-05T17:52:00.897,,,5,,CC BY-SA 3.0,141,2015-02-05T17:52:00.897,295,,
306,2,,2015-02-02T17:00:17.790,16,,225,2018-05-13T18:14:18.270,,,7,,CC BY-SA 4.0,225,2018-05-13T18:14:18.270,304,,
307,2,,2015-02-02T17:05:49.687,8,,76,2015-02-02T17:05:49.687,,,4,,CC BY-SA 3.0,,,300,,
308,2,,2015-02-02T17:07:52.380,7,,225,2015-02-02T17:07:52.380,,,0,,CC BY-SA 3.0,,,303,,
309,2,,2015-02-02T17:24:38.880,7,,23,2015-02-03T16:51:49.717,,,5,,CC BY-SA 3.0,23,2015-02-03T16:51:49.717,295,,
310,2,,2015-02-02T19:37:01.727,7,,76,2015-02-02T19:37:01.727,,,2,,CC BY-SA 3.0,,,285,,
311,1,312,2015-02-03T13:50:32.370,8,618,131,2015-02-04T15:19:37.863,How many plants are needed to brew a cup of coffee?,2,1,1,CC BY-SA 3.0,145,2015-02-04T15:19:37.863,,,
312,2,,2015-02-03T15:23:36.390,4,,132,2015-02-03T15:23:36.390,,,2,,CC BY-SA 3.0,,,311,,
314,2,,2015-02-03T15:30:34.410,0,,23,2015-02-03T15:30:34.410,,,3,,CC BY-SA 3.0,,,311,,
315,1,316,2015-02-03T16:17:07.943,9,305,127,2015-02-03T17:11:15.037,Is it okay to compost used grounds?,2,0,,CC BY-SA 3.0,,,,,
316,2,,2015-02-03T17:03:49.193,8,,23,2015-02-03T17:03:49.193,,,2,,CC BY-SA 3.0,,,315,,
317,2,,2015-02-03T17:11:15.037,2,,76,2015-02-03T17:11:15.037,,,0,,CC BY-SA 3.0,,,315,,
318,2,,2015-02-03T17:21:10.353,18,,127,2015-02-03T17:21:10.353,,,3,,CC BY-SA 3.0,-1,2020-06-18T08:36:22.093,79,,
319,2,,2015-02-03T18:02:13.180,1,,141,2015-03-10T20:18:02.440,,,2,,CC BY-SA 3.0,141,2015-03-10T20:18:02.440,160,,
320,1,,2015-02-03T18:58:01.593,5,216,214,2018-04-04T13:32:39.890,What are the differences in perceived quality of Robusta vs Arabica bean blends?,1,0,1,CC BY-SA 3.0,5272,2018-04-04T13:32:39.890,,,
321,1,323,2015-02-03T19:22:59.147,6,116,214,2016-11-06T12:15:15.580,What is the appropriate climate for a coffee plant?,2,0,,CC BY-SA 3.0,,,,,
322,2,,2015-02-03T19:38:26.637,4,,76,2015-02-03T19:38:26.637,,,0,,CC BY-SA 3.0,,,320,,
323,2,,2015-02-03T19:45:03.180,6,,225,2015-02-03T19:45:03.180,,,0,,CC BY-SA 3.0,,,321,,
324,2,,2015-02-03T23:08:21.193,38,,86,2016-09-06T21:55:03.650,,,2,,CC BY-SA 3.0,86,2016-09-06T21:55:03.650,79,,
325,1,420,2015-02-04T13:26:55.563,5,52,145,2018-04-03T12:24:13.767,Do flavoured coffee beans need to be brewed at a different temperature?,1,2,,CC BY-SA 3.0,5272,2018-04-03T12:24:13.767,,,
326,1,336,2015-02-04T13:31:07.730,8,56,145,2015-02-04T17:34:36.590,How and when is flavoured coffee flavoured?,1,0,,CC BY-SA 3.0,,,,,
327,1,,2015-02-04T13:36:27.463,15,119,131,2015-02-18T01:09:20.057,Microplanting my own coffee,1,6,0,CC BY-SA 3.0,,,,,
328,1,330,2015-02-04T14:27:54.213,21,442,242,2015-02-05T00:51:49.080,How can I cost-effectively improve the coffee supply in my company break room?,5,1,1,CC BY-SA 3.0,,,,,
330,2,,2015-02-04T14:53:02.053,12,,81,2015-02-04T14:53:02.053,,,4,,CC BY-SA 3.0,,,328,,
331,2,,2015-02-04T14:53:41.980,10,,131,2015-02-04T14:53:41.980,,,0,,CC BY-SA 3.0,,,328,,
332,1,,2015-02-04T16:39:46.710,6,1171,145,2015-02-04T17:02:50.753,What equipment do I need to make espresso at home?,1,0,,CC BY-SA 3.0,145,2015-02-04T17:02:50.753,,,
333,2,,2015-02-04T16:44:21.507,5,,8,2015-02-04T16:49:54.017,,,7,,CC BY-SA 3.0,8,2015-02-04T16:49:54.017,332,,
334,2,,2015-02-04T16:47:53.560,6,,76,2015-02-04T16:47:53.560,,,0,,CC BY-SA 3.0,,,328,,
335,2,,2015-02-04T17:19:50.207,5,,153,2015-02-04T17:19:50.207,,,0,,CC BY-SA 3.0,,,328,,
336,2,,2015-02-04T17:34:36.590,6,,76,2015-02-04T17:34:36.590,,,3,,CC BY-SA 3.0,,,326,,
337,1,348,2015-02-04T20:23:12.423,22,1434,8,2019-09-18T19:25:53.117,What is coffee bloom,5,0,,CC BY-SA 3.0,47,2015-02-05T11:42:39.523,,,
338,2,,2015-02-04T20:27:16.583,6,,8,2015-02-04T20:27:16.583,,,0,,CC BY-SA 3.0,,,337,,
339,1,341,2015-02-04T20:35:22.357,6,640,8,2015-06-24T18:05:45.023,Pouring technique for drip/pour over coffee,3,0,3,CC BY-SA 3.0,,,,,
340,2,,2015-02-04T20:35:22.357,5,,8,2015-02-04T20:35:22.357,,,2,,CC BY-SA 3.0,,,339,,
341,2,,2015-02-04T23:35:24.910,4,,76,2015-02-04T23:35:24.910,,,0,,CC BY-SA 3.0,,,339,,
342,2,,2015-02-05T00:51:49.080,3,,101,2015-02-05T00:51:49.080,,,0,,CC BY-SA 3.0,,,328,,
343,1,347,2015-02-05T01:13:53.993,12,429,98,2015-02-06T16:44:59.553,Is it necessary to sort beans after roasting?,2,2,,CC BY-SA 3.0,9,2015-02-06T01:23:07.050,,,
344,1,,2015-02-05T02:27:38.940,11,178,47,2015-02-10T00:48:19.400,What qualities do I need from an espresso machine or steam wand in order to produce good latte art?,1,2,1,CC BY-SA 3.0,,,,,
345,1,346,2015-02-05T10:36:12.450,15,5274,8,2015-02-08T11:40:05.430,How to create these 3-D latte art?,1,2,,CC BY-SA 3.0,132,2015-02-08T11:40:05.430,,,
346,2,,2015-02-05T12:47:23.887,14,,127,2015-02-05T13:12:12.213,,,0,,CC BY-SA 3.0,127,2015-02-05T13:12:12.213,345,,
347,2,,2015-02-05T17:15:28.693,7,,76,2015-02-06T16:44:59.553,,,3,,CC BY-SA 3.0,-1,2017-04-13T12:51:53.733,343,,
348,2,,2015-02-05T19:03:10.890,11,,4,2015-02-05T19:03:10.890,,,1,,CC BY-SA 3.0,,,337,,
349,1,1500,2015-02-05T21:34:32.363,10,2306,52,2016-01-28T22:53:07.130,Could preparation method make coffee more acidic?,1,1,1,CC BY-SA 3.0,,,,,
350,2,,2015-02-06T01:22:35.267,8,,9,2015-02-06T01:22:35.267,,,4,,CC BY-SA 3.0,,,343,,
352,1,,2015-02-06T07:30:08.843,7,395,48,2015-02-06T08:52:02.210,Can coffee pods be brewed in cup?,1,4,,CC BY-SA 3.0,,,,,
353,5,,2015-02-06T07:31:28.220,0,,48,2015-02-06T15:47:12.270,,,0,,CC BY-SA 3.0,48,2015-02-06T15:47:12.270,,,
354,4,,2015-02-06T07:31:28.220,0,,48,2015-02-09T13:52:19.297,,,0,,CC BY-SA 3.0,48,2015-02-09T13:52:19.297,,,
355,1,382,2015-02-06T07:35:18.877,8,888,48,2015-02-07T16:58:23.150,Anti-Bacteria properties of coffee?,1,2,,CC BY-SA 3.0,,,,,
356,1,,2015-02-06T07:36:34.933,4,69,48,2015-02-09T19:26:41.963,Detering effects of coffee aroma,1,1,,CC BY-SA 3.0,,,,,
357,5,,2015-02-06T07:37:09.483,0,,-1,2015-02-06T07:37:09.483,,,0,,CC BY-SA 3.0,-1,2015-02-06T07:37:09.483,,,
358,4,,2015-02-06T07:37:09.483,0,,48,2015-02-10T13:54:43.403,,,0,,CC BY-SA 3.0,48,2015-02-10T13:54:43.403,,,
359,5,,2015-02-06T07:38:26.410,0,,-1,2015-02-06T07:38:26.410,,,0,,CC BY-SA 3.0,-1,2015-02-06T07:38:26.410,,,
360,4,,2015-02-06T07:38:26.410,0,,-1,2015-02-10T13:56:31.167,,,0,,CC BY-SA 3.0,137,2015-02-10T13:56:31.167,,,
361,5,,2015-02-06T07:39:08.450,0,,-1,2016-10-01T20:41:33.780,,,0,,CC BY-SA 3.0,262,2016-10-01T20:41:33.780,,,
362,4,,2015-02-06T07:39:08.450,0,,48,2016-11-08T17:43:21.203,,,0,,CC BY-SA 3.0,262,2016-11-08T17:43:21.203,,,
363,5,,2015-02-06T07:40:19.767,0,,-1,2015-02-06T07:40:19.767,,,0,,CC BY-SA 3.0,-1,2015-02-06T07:40:19.767,,,
364,4,,2015-02-06T07:40:19.767,0,,48,2015-02-09T13:52:43.950,,,0,,CC BY-SA 3.0,48,2015-02-09T13:52:43.950,,,
365,2,,2015-02-06T08:52:02.210,4,,52,2015-02-06T08:52:02.210,,,0,,CC BY-SA 3.0,,,352,,
366,1,,2015-02-06T11:29:37.327,12,5782,127,2016-01-13T09:53:19.037,How vigorously should I heat my moka?,1,1,,CC BY-SA 3.0,-1,2017-04-13T12:51:53.733,,,
367,1,438,2015-02-06T11:36:21.160,25,10614,127,2015-02-17T14:55:16.367,"Chemically, what's happening to coffee after it's brewed?",1,6,4,CC BY-SA 3.0,47,2015-02-09T09:15:23.883,,,
368,1,378,2015-02-06T11:37:57.603,5,98,127,2015-02-06T16:11:30.470,How can I shift coffee stains out of fabric?,2,3,,CC BY-SA 3.0,127,2015-02-06T15:49:22.893,,,
369,5,,2015-02-06T13:58:36.317,0,,127,2015-02-10T13:58:48.227,,,0,,CC BY-SA 3.0,127,2015-02-10T13:58:48.227,,,
370,4,,2015-02-06T13:58:36.317,0,,1562,2015-11-27T18:15:56.163,,,0,,CC BY-SA 3.0,1562,2015-11-27T18:15:56.163,,,
371,5,,2015-02-06T14:06:46.830,0,,127,2015-02-10T13:56:48.340,,,0,,CC BY-SA 3.0,127,2015-02-10T13:56:48.340,,,
