Id,PostTypeId,AcceptedAnswerId,CreationDate,Score,ViewCount,OwnerUserId,LastEditDate,LastActivityDate,Title,AnswerCount,CommentCount,FavoriteCount,ContentLicense,LastEditorUserId,ClosedDate,ParentId,CommunityOwnedDate
180,2,,2013-10-09T11:28:15.013,9,,58,,2013-10-09T11:28:15.013,,,3,,CC BY-SA 3.0,,,177,
181,1,,2013-10-09T11:31:42.587,8,1034,,2017-04-13T12:59:16.063,2014-01-16T10:49:10.623,How can I prevent my dog from chasing his tail obsessively?,1,1,,CC BY-SA 3.0,-1,,,
182,2,,2013-10-09T11:33:23.630,19,,47,,2013-10-09T11:33:23.630,,,1,,CC BY-SA 3.0,,,134,
183,2,,2013-10-09T11:34:01.410,9,,91,2013-10-13T10:39:02.850,2013-10-13T10:39:02.850,,,1,,CC BY-SA 3.0,,,179,
184,2,,2013-10-09T11:35:49.317,7,,29,,2013-10-09T11:35:49.317,,,0,,CC BY-SA 3.0,,,71,
185,5,,2013-10-09T11:38:47.977,0,,57,2013-10-17T14:09:46.010,2013-10-17T14:09:46.010,,,0,,CC BY-SA 3.0,57,,,
186,4,,2013-10-09T11:38:47.977,0,,91,2013-10-17T14:10:38.860,2013-10-17T14:10:38.860,,,0,,CC BY-SA 3.0,57,,,
187,5,,2013-10-09T11:39:42.997,0,,57,2013-10-17T15:29:30.773,2013-10-17T15:29:30.773,,,0,,CC BY-SA 3.0,57,,,
188,4,,2013-10-09T11:39:42.997,0,,91,2013-10-17T15:28:46.643,2013-10-17T15:28:46.643,,,0,,CC BY-SA 3.0,57,,,
189,5,,2013-10-09T11:40:19.563,0,,-1,2013-10-09T11:40:19.563,2013-10-09T11:40:19.563,,,0,,CC BY-SA 3.0,-1,,,
190,4,,2013-10-09T11:40:19.563,0,,91,2013-10-09T13:17:47.310,2013-10-09T13:17:47.310,,,0,,CC BY-SA 3.0,91,,,
191,1,590,2013-10-09T11:43:07.690,11,130,,,2014-05-09T13:37:55.217,Abscess in horses hoof,2,6,,CC BY-SA 3.0,,,,
192,2,,2013-10-09T11:50:23.770,7,,93,,2013-10-09T11:50:23.770,,,0,,CC BY-SA 3.0,,,177,
193,1,237,2013-10-09T11:51:01.597,11,352,,2014-10-24T17:27:17.767,2014-10-27T13:55:03.887,Severe separation anxiety in dog,2,0,1,CC BY-SA 3.0,13,,,
195,2,,2013-10-09T12:08:50.900,9,,29,2013-10-11T16:51:16.713,2013-10-11T16:51:16.713,,,0,,CC BY-SA 3.0,29,,174,
196,1,205,2013-10-09T12:19:13.937,24,5611,111,2014-07-07T17:08:52.130,2019-10-19T13:13:56.487,How often is too often to bathe a dog?,3,1,1,CC BY-SA 3.0,224,,,
197,1,2263,2013-10-09T12:19:54.097,19,10128,57,,2020-12-25T22:44:41.743,My pet snake seems to have some sort of bugs crawling on its face; do I need to worry?,3,1,,CC BY-SA 3.0,,,,
198,1,,2013-10-09T12:22:40.243,17,51135,58,,2020-05-30T18:07:15.463,How to determine the amount of fish that can live in a pond?,2,1,,CC BY-SA 3.0,,,,
199,2,,2013-10-09T12:24:07.543,9,,29,2013-10-09T12:40:49.403,2013-10-09T12:40:49.403,,,0,,CC BY-SA 3.0,29,,145,
200,2,,2013-10-09T12:27:22.263,0,,,,2013-10-09T12:27:22.263,,,0,,CC BY-SA 3.0,,,75,
201,2,,2013-10-09T12:31:29.877,9,,58,,2013-10-09T12:31:29.877,,,2,,CC BY-SA 3.0,,,196,
202,1,212,2013-10-09T12:32:29.397,14,201,29,2013-10-30T04:21:25.683,2013-10-30T04:21:25.683,What signs should I look for in my children to know they are ready for a pet,2,6,,CC BY-SA 3.0,129,2013-10-16T11:54:36.093,,
203,5,,2013-10-09T12:33:23.907,0,,32,2013-11-11T22:11:04.527,2013-11-11T22:11:04.527,,,0,,CC BY-SA 3.0,129,,,
204,4,,2013-10-09T12:33:23.907,0,,32,2013-10-09T13:16:34.693,2013-10-09T13:16:34.693,,,0,,CC BY-SA 3.0,32,,,
205,2,,2013-10-09T12:34:38.990,18,,85,2013-11-12T03:56:29.500,2013-11-12T03:56:29.500,,,2,,CC BY-SA 3.0,368,,196,
206,1,,2013-10-09T12:37:18.923,14,312,110,,2013-10-09T12:52:04.727,Cat sometimes becomes aggressive,2,0,2,CC BY-SA 3.0,,,,
207,2,,2013-10-09T12:41:25.750,4,,44,,2013-10-09T12:41:25.750,,,0,,CC BY-SA 3.0,,,206,
208,1,328,2013-10-09T12:41:48.280,20,12968,112,2015-04-10T19:23:01.167,2020-05-17T14:35:23.370,Cooling a goldfish tank during summer,6,4,2,CC BY-SA 3.0,481,,,
209,2,,2013-10-09T12:50:06.860,12,,32,,2013-10-09T12:50:06.860,,,0,,CC BY-SA 3.0,,,197,
210,2,,2013-10-09T12:52:04.727,6,,57,,2013-10-09T12:52:04.727,,,0,,CC BY-SA 3.0,,,206,
211,2,,2013-10-09T13:00:35.623,1,,85,2013-12-03T22:33:43.313,2013-12-03T22:33:43.313,,,1,,CC BY-SA 3.0,,,179,
212,2,,2013-10-09T13:01:26.220,6,,57,,2013-10-09T13:01:26.220,,,0,,CC BY-SA 3.0,,,202,
213,1,,2013-10-09T13:02:23.713,8,193,114,2013-11-12T17:08:34.760,2013-11-12T17:08:34.760,How do I train a puppy not to bite?,0,0,0,CC BY-SA 3.0,,2014-01-17T04:00:29.240,,
214,1,218,2013-10-09T13:04:45.330,22,179540,116,2015-06-03T04:43:56.350,2015-11-11T18:13:11.463,"What causes fur clumps on my cat's back, and how can I prevent them?",3,1,,CC BY-SA 3.0,129,,,
215,1,323,2013-10-09T13:06:52.060,17,1463,116,2015-03-19T20:52:06.693,2015-03-19T20:52:06.693,"How does one effectively ""cycle"" an aquarium?",3,0,2,CC BY-SA 3.0,481,,,
216,1,221,2013-10-09T13:07:24.177,15,1481,114,2013-10-20T21:07:25.540,2018-01-01T23:36:41.430,What's a suitable way to drive with a big dog in the car?,3,6,,CC BY-SA 3.0,31,,,
217,2,,2013-10-09T13:08:19.887,6,,85,,2013-10-09T13:08:19.887,,,0,,CC BY-SA 3.0,,,202,
218,2,,2013-10-09T13:09:31.747,18,,117,2013-10-09T13:55:15.617,2013-10-09T13:55:15.617,,,1,,CC BY-SA 3.0,117,,214,
219,1,1477,2013-10-09T13:11:10.187,21,109010,111,2013-11-29T00:15:20.857,2020-07-30T03:50:02.680,Why won't my dog eat on her own?,4,6,3,CC BY-SA 3.0,129,,,
220,1,225,2013-10-09T13:16:08.893,25,83783,110,2014-05-18T09:59:51.600,2020-01-11T12:20:40.833,How can I prevent my cat from extending his claws when being petted?,7,3,2,CC BY-SA 3.0,101,,,
221,2,,2013-10-09T13:21:06.847,9,,29,,2013-10-09T13:21:06.847,,,1,,CC BY-SA 3.0,,,216,
222,2,,2013-10-09T13:22:16.673,8,,66,,2013-10-09T13:22:16.673,,,0,,CC BY-SA 3.0,,,215,
223,1,231,2013-10-09T13:23:18.970,17,2184,57,2013-10-09T23:57:24.253,2014-11-14T05:24:44.487,How do we handle two female cats in the household demonstrating alpha behavior?,1,0,,CC BY-SA 3.0,48,,,
224,2,,2013-10-09T13:27:34.717,17,,32,,2013-10-09T13:27:34.717,,,0,,CC BY-SA 3.0,,,220,
225,2,,2013-10-09T13:28:45.827,26,,57,2013-10-09T19:19:00.667,2013-10-09T19:19:00.667,,,1,,CC BY-SA 3.0,57,,220,
226,2,,2013-10-09T13:29:54.667,4,,91,2013-10-09T15:06:35.647,2013-10-09T15:06:35.647,,,0,,CC BY-SA 3.0,91,,1976,
227,2,,2013-10-09T13:32:16.007,6,,58,2013-10-09T14:33:15.583,2013-10-09T14:33:15.583,,,0,,CC BY-SA 3.0,58,,215,
228,2,,2013-10-09T13:32:50.540,16,,93,2013-10-14T15:10:43.897,2013-10-14T15:10:43.897,,,5,,CC BY-SA 3.0,48,,1976,
229,1,,2013-10-09T13:34:09.453,24,4485,57,2013-11-06T16:35:48.647,2016-07-21T10:29:15.917,How can we prevent our cats from scratching on our chair?,6,2,4,CC BY-SA 3.0,57,,,
230,2,,2013-10-09T13:37:58.090,10,,112,,2013-10-09T13:37:58.090,,,2,,CC BY-SA 3.0,,,214,
231,2,,2013-10-09T13:39:27.297,12,,117,2013-10-09T20:45:12.883,2013-10-09T20:45:12.883,,,0,,CC BY-SA 3.0,117,,223,
232,5,,2013-10-09T13:39:52.643,0,,-1,2013-10-09T13:39:52.643,2013-10-09T13:39:52.643,,,0,,CC BY-SA 3.0,-1,,,
233,4,,2013-10-09T13:39:52.643,0,,-1,2013-10-09T13:39:52.643,2013-10-09T13:39:52.643,,,0,,CC BY-SA 3.0,-1,,,
234,5,,2013-10-09T13:41:12.337,0,,57,2013-11-14T16:23:52.427,2013-11-14T16:23:52.427,,,0,,CC BY-SA 3.0,129,,,
235,4,,2013-10-09T13:41:12.337,0,,91,2013-11-14T20:44:29.860,2013-11-14T20:44:29.860,,,0,,CC BY-SA 3.0,129,,,
236,2,,2013-10-09T13:45:23.557,8,,85,,2013-10-09T13:45:23.557,,,2,,CC BY-SA 3.0,,,229,
237,2,,2013-10-09T13:48:42.817,10,,10,,2013-10-09T13:48:42.817,,,2,,CC BY-SA 3.0,,,193,
238,1,243,2013-10-09T13:49:00.660,26,24011,77,2014-10-20T19:47:35.500,2015-02-18T22:48:07.580,When leaving my dog alone is it better to leave some lights on or all off?,2,2,1,CC BY-SA 3.0,224,,,
239,2,,2013-10-09T13:53:04.917,14,,117,2013-11-30T13:58:49.893,2013-11-30T13:58:49.893,,,4,,CC BY-SA 3.0,,,229,
240,2,,2013-10-09T13:56:38.657,9,,85,2020-07-30T03:50:02.680,2020-07-30T03:50:02.680,,,0,,CC BY-SA 4.0,85,,219,
241,1,244,2013-10-09T13:58:15.943,13,826,44,2013-10-24T13:54:23.517,2013-10-24T15:23:21.467,Why does my cat meow less than I expect it to?,2,0,,CC BY-SA 3.0,129,,,
243,2,,2013-10-09T14:00:28.720,20,,75,,2013-10-09T14:00:28.720,,,0,,CC BY-SA 3.0,,,238,
244,2,,2013-10-09T14:00:59.947,10,,32,,2013-10-09T14:00:59.947,,,4,,CC BY-SA 3.0,,,241,
247,2,,2013-10-09T14:14:18.780,67,,52,2017-07-31T20:31:22.253,2017-07-31T20:31:22.253,,,3,,CC BY-SA 3.0,6826,,120,
248,2,,2013-10-09T14:33:39.643,12,,57,,2013-10-09T14:33:39.643,,,4,,CC BY-SA 3.0,,,241,
249,2,,2013-10-09T14:39:35.137,14,,93,2014-04-07T15:20:14.817,2014-04-07T15:20:14.817,,,0,,CC BY-SA 3.0,93,,38,
250,2,,2013-10-09T14:43:08.100,9,,129,2014-09-08T17:41:13.347,2014-09-08T17:41:13.347,,,0,,CC BY-SA 3.0,129,,22,
251,1,254,2013-10-09T14:44:48.373,33,3139,110,2013-10-09T14:50:48.477,2020-10-04T19:10:08.200,Putting a cat into a carrier,10,0,1,CC BY-SA 3.0,,,,
252,2,,2013-10-09T14:49:06.353,-2,,44,2013-12-01T08:19:06.693,2013-12-01T08:19:06.693,,,4,,CC BY-SA 3.0,,,251,
253,2,,2013-10-09T14:49:17.497,6,,32,,2013-10-09T14:49:17.497,,,1,,CC BY-SA 3.0,,,251,
254,2,,2013-10-09T14:49:24.133,37,,117,2013-10-09T20:43:08.793,2013-10-09T20:43:08.793,,,3,,CC BY-SA 3.0,117,,251,
255,2,,2013-10-09T14:57:38.813,6,,13,2020-05-22T20:36:36.417,2020-05-22T20:36:36.417,,,0,,CC BY-SA 4.0,17671,,122,
256,1,506,2013-10-09T15:00:40.077,12,7806,129,2013-10-25T17:35:40.257,2014-04-11T15:38:06.237,What is the best angle for a dog ramp?,2,1,,CC BY-SA 3.0,129,,,
257,1,,2013-10-09T15:01:03.707,16,365,,2013-11-11T17:55:20.470,2013-11-15T20:12:07.050,What can I do for a dog with really dry skin,1,5,1,CC BY-SA 3.0,,,,
258,1,,2013-10-09T15:03:29.797,18,885,58,2015-05-01T14:55:20.380,2015-05-01T14:55:20.380,How can we make putting one of our two dogs to sleep easier on the remaining dog?,1,2,1,CC BY-SA 3.0,481,,,
259,2,,2013-10-09T15:04:30.557,10,,93,2017-04-13T13:59:15.823,2017-04-13T13:59:15.823,,,0,,CC BY-SA 3.0,93,,216,
260,1,,2013-10-09T15:10:31.100,15,2033,134,2015-06-23T15:52:16.560,2015-06-23T15:52:16.560,What kind of brush should be used with a Cavalier King Charles Spaniel?,1,0,,CC BY-SA 3.0,224,,,
261,2,,2013-10-09T15:22:57.037,12,,,,2013-10-09T15:22:57.037,,,1,,CC BY-SA 3.0,,,258,
262,1,268,2013-10-09T15:25:31.113,17,72752,22,2014-10-22T19:17:57.183,2015-07-04T05:19:33.553,Why do cats not like their front paws being held?,4,0,,CC BY-SA 3.0,224,,,
263,1,276,2013-10-09T15:26:33.387,19,953,22,,2021-01-08T03:05:39.063,Do fish need a dark environment at night?,2,0,,CC BY-SA 3.0,,,,
264,1,,2013-10-09T15:29:30.367,12,594,85,2017-06-18T23:24:52.810,2017-06-18T23:24:52.810,What is causing behaviour changes in our young adult dog?,1,3,0,CC BY-SA 3.0,,,,
266,1,345,2013-10-09T15:31:05.227,20,1532,110,2014-10-27T23:13:33.267,2014-10-27T23:14:44.470,How to get cats to coexist in peace?,2,1,2,CC BY-SA 3.0,224,,,
267,1,667,2013-10-09T15:31:25.110,15,1613,22,2014-03-17T17:04:48.263,2014-03-17T17:04:48.263,What are the safe materials for an aquatic turtle aquarium?,1,1,,CC BY-SA 3.0,481,,,
268,2,,2013-10-09T15:32:59.383,9,,32,,2013-10-09T15:32:59.383,,,2,,CC BY-SA 3.0,,,262,
269,1,,2013-10-09T15:33:42.177,17,9311,22,,2020-08-02T13:16:15.257,Would an indoor cat need flea treatments?,5,0,,CC BY-SA 3.0,,,,
270,1,,2013-10-09T15:35:37.980,16,737,22,2015-04-30T18:02:36.150,2020-01-15T14:30:01.490,Why might my cat whine at night?,2,3,2,CC BY-SA 3.0,628,,,
271,1,,2013-10-09T15:36:51.690,11,256,22,2013-11-01T20:50:49.920,2013-11-01T20:50:49.920,What bad breath solutions exist for dogs?,4,2,,CC BY-SA 3.0,129,,,
272,1,754,2013-10-09T15:38:57.370,18,84322,22,2013-11-02T10:50:46.863,2017-07-21T13:08:01.280,How much space does a hamster need in its cage?,6,0,,CC BY-SA 3.0,,,,
273,1,425,2013-10-09T15:39:08.030,13,245,135,2014-10-24T15:28:55.820,2014-10-24T15:28:55.820,How can I keep vermin out of outdoor pen or enclosure?,1,2,1,CC BY-SA 3.0,224,,,
274,1,379,2013-10-09T15:39:14.983,19,1714,129,2013-11-14T16:04:23.907,2013-11-14T16:04:23.907,Why is my dog eating dirt?,1,0,,CC BY-SA 3.0,129,,,
276,2,,2013-10-09T15:40:39.023,16,,66,2014-08-23T23:38:47.023,2014-08-23T23:38:47.023,,,3,,CC BY-SA 3.0,2576,,263,
277,1,,2013-10-09T15:42:19.493,12,200,22,2013-11-14T16:04:32.923,2014-04-10T22:50:27.033,How do I keep a cat from eating houseplants?,3,0,,CC BY-SA 3.0,129,,,
278,2,,2013-10-09T15:42:50.837,9,,32,,2013-10-09T15:42:50.837,,,3,,CC BY-SA 3.0,,,269,
280,2,,2013-10-09T15:44:06.817,8,,117,2013-10-09T15:49:28.550,2013-10-09T15:49:28.550,,,4,,CC BY-SA 3.0,117,,271,
281,1,,2013-10-09T15:44:10.677,22,1886,22,2014-07-07T17:06:51.093,2018-10-10T04:16:33.210,How can I train my cat to not jump on the kitchen counters?,6,1,,CC BY-SA 3.0,224,,,
282,2,,2013-10-09T15:45:48.307,5,,129,2013-10-14T15:49:04.390,2013-10-14T15:49:04.390,,,1,,CC BY-SA 3.0,129,,271,
283,2,,2013-10-09T15:46:40.640,15,,117,,2013-10-09T15:46:40.640,,,1,,CC BY-SA 3.0,,,281,
284,2,,2013-10-09T15:46:51.390,7,,111,,2013-10-09T15:46:51.390,,,1,,CC BY-SA 3.0,,,271,
285,1,335,2013-10-09T15:48:00.790,14,15868,22,,2018-10-07T18:50:29.023,Why does my cat walk away (and expect me to follow) while I stroke her?,1,0,3,CC BY-SA 3.0,,,,
286,2,,2013-10-09T15:50:44.557,7,,117,2013-10-09T15:56:43.187,2013-10-09T15:56:43.187,,,0,,CC BY-SA 3.0,117,,277,
288,1,,2013-10-09T15:57:03.513,21,9547,110,2013-11-02T04:01:32.177,2015-12-04T15:27:19.117,Cat digs litter out of the box,6,0,2,CC BY-SA 3.0,129,,,
289,2,,2013-10-09T15:57:47.277,3,,111,,2013-10-09T15:57:47.277,,,1,,CC BY-SA 3.0,,,277,
290,2,,2013-10-09T15:59:28.927,4,,138,,2013-10-09T15:59:28.927,,,2,,CC BY-SA 3.0,,,281,
291,2,,2013-10-09T16:03:16.790,8,,138,,2013-10-09T16:03:16.790,,,0,,CC BY-SA 3.0,,,251,
292,1,298,2013-10-09T16:06:36.943,11,438,138,2013-11-08T05:13:00.440,2015-12-10T15:17:20.863,How do I prevent my cats from urinating everywhere?,1,3,1,CC BY-SA 3.0,,,,
293,2,,2013-10-09T16:06:48.677,10,,117,2013-11-03T14:23:32.937,2013-11-03T14:23:32.937,,,3,,CC BY-SA 3.0,,,288,
294,2,,2013-10-09T16:08:16.247,2,,138,2014-10-27T23:14:44.470,2014-10-27T23:14:44.470,,,0,,CC BY-SA 3.0,224,,266,
295,2,,2013-10-09T16:10:18.677,5,,138,2013-12-03T22:51:19.887,2013-12-03T22:51:19.887,,,2,,CC BY-SA 3.0,,,270,
296,2,,2013-10-09T16:10:54.790,9,,32,,2013-10-09T16:10:54.790,,,1,,CC BY-SA 3.0,,,288,
298,2,,2013-10-09T16:14:02.177,7,,117,,2013-10-09T16:14:02.177,,,0,,CC BY-SA 3.0,,,292,
299,1,,2013-10-09T16:26:58.157,22,4834,123,2015-03-16T13:44:01.673,2016-01-14T13:59:11.867,How do I help my dog with major leash anxiety?,6,6,1,CC BY-SA 3.0,129,,,
301,1,307,2013-10-09T16:34:27.013,15,648,129,2014-09-12T12:32:54.653,2014-09-12T12:32:54.653,What's the most effective way to pick up after and dispose of dog waste?,1,6,1,CC BY-SA 3.0,129,,,
303,2,,2013-10-09T16:47:48.387,7,,129,2013-10-30T16:26:05.433,2013-10-30T16:26:05.433,,,0,,CC BY-SA 3.0,129,,74,
304,2,,2013-10-09T16:54:16.093,4,,129,,2013-10-09T16:54:16.093,,,0,,CC BY-SA 3.0,,,238,
305,1,371,2013-10-09T16:58:05.147,17,1358,48,,2013-10-10T00:53:33.387,How can I tell when it's time to stop playing?,1,0,,CC BY-SA 3.0,,,,
306,2,,2013-10-09T17:00:42.200,6,,129,,2013-10-09T17:00:42.200,,,0,,CC BY-SA 3.0,,,2,
307,2,,2013-10-09T17:07:18.843,10,,140,2013-10-09T19:33:15.630,2013-10-09T19:33:15.630,,,1,,CC BY-SA 3.0,123,,301,
308,2,,2013-10-09T17:07:59.103,7,,129,2013-10-15T17:18:20.967,2013-10-15T17:18:20.967,,,1,,CC BY-SA 3.0,129,,32,
309,2,,2013-10-09T17:56:30.240,5,,,2013-11-05T14:48:41.727,2013-11-05T14:48:41.727,,,2,,CC BY-SA 3.0,,,272,
310,2,,2013-10-09T18:02:36.250,14,,31,,2013-10-09T18:02:36.250,,,0,,CC BY-SA 3.0,,,288,
311,2,,2013-10-09T18:03:05.953,4,,129,,2013-10-09T18:03:05.953,,,5,,CC BY-SA 3.0,,,299,
312,1,,2013-10-09T18:09:50.810,13,1943,77,2013-10-28T19:47:50.950,2013-10-28T19:47:50.950,What is the ideal frequency and time to feed my 11-year-old bichon frisé?,2,5,1,CC BY-SA 3.0,129,,,
313,2,,2013-10-09T18:10:54.790,13,,31,2013-12-02T02:21:43.820,2013-12-02T02:21:43.820,,,2,,CC BY-SA 3.0,31,,251,
314,2,,2013-10-09T18:14:04.483,12,,133,2020-01-15T14:30:01.490,2020-01-15T14:30:01.490,,,2,,CC BY-SA 4.0,12072,,270,
315,1,6542,2013-10-09T18:16:32.460,17,2092,144,2014-10-20T19:21:01.997,2020-05-22T23:25:18.600,Why do neutered dogs still show sexual signs?,2,0,1,CC BY-SA 3.0,224,,,
316,1,319,2013-10-09T18:19:31.910,34,2482,144,2013-11-14T16:04:08.873,2013-11-14T16:04:08.873,Why do dogs eat grass?,3,3,1,CC BY-SA 3.0,129,,,
317,2,,2013-10-09T18:23:36.013,7,,31,2013-10-11T18:32:01.910,2013-10-11T18:32:01.910,,,6,,CC BY-SA 3.0,31,,269,
318,2,,2013-10-09T18:27:11.383,15,,32,2013-10-09T18:58:07.620,2013-10-09T18:58:07.620,,,1,,CC BY-SA 3.0,32,,316,
319,2,,2013-10-09T18:28:55.910,24,,129,2013-10-10T19:41:11.833,2013-10-10T19:41:11.833,,,0,,CC BY-SA 3.0,129,,316,
320,2,,2013-10-09T18:34:31.153,6,,89,2020-05-22T23:25:18.600,2020-05-22T23:25:18.600,,,2,,CC BY-SA 4.0,17671,,315,
321,2,,2013-10-09T18:35:37.113,11,,123,2013-10-09T20:28:31.747,2013-10-09T20:28:31.747,,,0,,CC BY-SA 3.0,123,,176,
322,2,,2013-10-09T18:45:27.957,23,,123,2013-10-09T18:51:20.777,2013-10-09T18:51:20.777,,,2,,CC BY-SA 3.0,123,,173,
323,2,,2013-10-09T18:47:10.667,12,,7,2013-10-09T20:01:13.200,2013-10-09T20:01:13.200,,,2,,CC BY-SA 3.0,7,,215,
324,1,329,2013-10-09T18:50:15.690,22,5219,94,,2014-06-03T20:19:40.450,How can I make one of my two cats eat less?,2,0,,CC BY-SA 3.0,,,,
326,2,,2013-10-09T19:00:42.237,9,,85,,2013-10-09T19:00:42.237,,,2,,CC BY-SA 3.0,,,316,
327,1,336,2013-10-09T19:03:32.877,15,7682,94,2013-10-31T19:33:15.223,2020-06-23T22:20:30.490,How many plants do I need for my aquarium?,2,0,,CC BY-SA 3.0,258,,,
328,2,,2013-10-09T19:04:12.347,12,,66,2013-10-28T19:50:38.683,2013-10-28T19:50:38.683,,,2,,CC BY-SA 3.0,,,208,
329,2,,2013-10-09T19:09:49.760,10,,13,2013-10-28T19:43:39.080,2013-10-28T19:43:39.080,,,5,,CC BY-SA 3.0,129,,324,
330,1,338,2013-10-09T19:10:41.940,16,3493,110,2013-10-09T20:19:29.623,2013-10-09T20:38:12.797,How to determine if a cat is generally at an ideal weight?,1,0,,CC BY-SA 3.0,32,,,
331,5,,2013-10-09T19:10:55.560,0,,57,2020-05-14T14:41:01.663,2020-05-14T14:41:01.663,,,0,,CC BY-SA 4.0,17671,,,
332,4,,2013-10-09T19:10:55.560,0,,57,2020-05-14T14:41:35.653,2020-05-14T14:41:35.653,,,0,,CC BY-SA 4.0,17671,,,
333,5,,2013-10-09T19:13:52.310,0,,57,2013-10-09T19:17:45.363,2013-10-09T19:17:45.363,,,0,,CC BY-SA 3.0,57,,,
334,4,,2013-10-09T19:13:52.310,0,,57,2013-10-09T19:17:42.050,2013-10-09T19:17:42.050,,,0,,CC BY-SA 3.0,57,,,
335,2,,2013-10-09T19:27:36.043,10,,123,,2013-10-09T19:27:36.043,,,0,,CC BY-SA 3.0,,,285,
336,2,,2013-10-09T19:39:34.300,12,,66,2020-06-23T22:20:30.490,2020-06-23T22:20:30.490,,,0,,CC BY-SA 4.0,17671,,327,
338,2,,2013-10-09T19:47:08.833,14,,122,2013-10-09T19:52:14.563,2013-10-09T19:52:14.563,,,0,,CC BY-SA 3.0,123,,330,
339,1,,2013-10-09T20:05:50.037,11,5803,,2013-11-05T22:03:07.133,2021-01-23T00:50:09.770,What to do about my dog fighting its own children,3,4,,CC BY-SA 3.0,,,,
341,1,,2013-10-09T20:17:06.130,13,1281,53,2013-10-19T08:16:31.980,2013-10-19T08:16:31.980,How can I make it easier to live-feed my frogs?,1,0,,CC BY-SA 3.0,,,,
342,2,,2013-10-09T20:17:19.453,3,,123,2013-12-03T22:37:18.893,2013-12-03T22:37:18.893,,,7,,CC BY-SA 3.0,,,339,
343,1,,2013-10-09T20:35:54.403,9,158,53,2017-04-13T12:59:16.270,2013-10-19T08:16:57.077,How much should I feed Indonesian Floating Frogs?,1,0,,CC BY-SA 3.0,-1,,,
344,2,,2013-10-09T21:20:04.910,21,,13,2013-10-10T17:12:31.713,2013-10-10T17:12:31.713,,,3,,CC BY-SA 3.0,129,,251,
345,2,,2013-10-09T21:31:07.727,12,,,,2013-10-09T21:31:07.727,,,0,,CC BY-SA 3.0,,,266,
346,2,,2013-10-09T21:32:14.780,6,,13,,2013-10-09T21:32:14.780,,,1,,CC BY-SA 3.0,,,130,
347,1,372,2013-10-09T21:38:23.173,14,2546,56,,2014-08-23T14:15:16.210,How do I know when I need to replace the charcoal in my aquarium filter?,2,0,,CC BY-SA 3.0,,,,
348,1,364,2013-10-09T21:41:58.940,17,1714,56,2020-05-30T18:03:15.337,2020-05-30T18:03:15.337,How do I control the convict fish population of my aquarium?,3,1,,CC BY-SA 4.0,17671,,,
349,2,,2013-10-09T21:53:44.633,2,,,,2013-10-09T21:53:44.633,,,2,,CC BY-SA 3.0,,,299,
350,1,,2013-10-09T22:04:24.357,9,228,22,2013-11-03T06:35:22.520,2013-11-03T06:35:22.520,How can I teach my cat to claw his scratching post instead of the curtains?,2,0,,CC BY-SA 3.0,129,,,
351,1,,2013-10-09T22:05:45.313,13,316,22,2013-11-25T12:21:50.820,2013-11-25T12:21:50.820,How would I deal with a choking cat?,1,1,1,CC BY-SA 3.0,,,,
352,1,374,2013-10-09T22:28:44.053,16,1999,147,2013-10-10T09:00:58.377,2013-10-10T09:00:58.377,Rectifying behavioral issues stemmed from hitting my dog as punishment,1,0,4,CC BY-SA 3.0,,,,
353,1,999,2013-10-09T22:32:01.993,10,6685,147,2013-10-16T15:48:09.687,2013-10-29T07:40:10.363,What is the most effective brush for knots in Bichon Frise fur?,1,2,,CC BY-SA 3.0,129,,,
354,2,,2013-10-09T22:51:00.207,6,,147,,2013-10-09T22:51:00.207,,,0,,CC BY-SA 3.0,,,312,
355,1,356,2013-10-09T22:52:11.473,12,518,44,2013-11-03T18:15:21.487,2013-11-03T18:15:21.487,What should I do if my cat vomits his food?,1,0,,CC BY-SA 3.0,31,,,
356,2,,2013-10-09T22:56:58.577,8,,147,2013-10-09T23:21:32.090,2013-10-09T23:21:32.090,,,3,,CC BY-SA 3.0,147,,355,
357,2,,2013-10-09T23:08:18.017,13,,99,,2013-10-09T23:08:18.017,,,4,,CC BY-SA 3.0,,,281,
358,1,1650,2013-10-09T23:23:03.020,22,36847,13,2013-11-14T16:05:09.473,2020-02-10T15:26:43.290,Why do rabbits chew electrical wires?,4,1,2,CC BY-SA 3.0,129,,,
359,2,,2013-10-09T23:27:56.977,16,,32,,2013-10-09T23:27:56.977,,,2,,CC BY-SA 3.0,,,358,
360,5,,2013-10-09T23:42:33.027,0,,-1,2013-10-09T23:42:33.027,2013-10-09T23:42:33.027,,,0,,CC BY-SA 3.0,-1,,,
361,4,,2013-10-09T23:42:33.027,0,,48,2013-10-10T04:04:02.877,2013-10-10T04:04:02.877,,,0,,CC BY-SA 3.0,48,,,
362,5,,2013-10-09T23:53:10.997,0,,-1,2013-11-17T15:45:39.090,2013-11-17T15:45:39.090,,,0,,CC BY-SA 3.0,32,,,
363,4,,2013-10-09T23:53:10.997,0,,29,2013-11-17T15:45:39.090,2013-11-17T15:45:39.090,,,0,,CC BY-SA 3.0,32,,,
364,2,,2013-10-10T00:13:00.920,12,,66,,2013-10-10T00:13:00.920,,,0,,CC BY-SA 3.0,,,348,
365,1,,2013-10-10T00:21:10.470,12,3762,29,,2015-06-24T14:28:01.337,Can my dog be retrained not to mark when he is on his leash,1,0,1,CC BY-SA 3.0,,,,
